"","site","year","doy","smooth_gcc_90","annual_temp","annual_precip","map","mat"
"145","spruceT2P20",2016,145,0.36965,5.40276712328767,977.99,867.735,4.72418493150685
"146","spruceT2P20",2016,146,0.3705,5.40276712328767,977.99,867.735,4.72418493150685
"147","spruceT2P20",2016,147,0.3713,5.40276712328767,977.99,867.735,4.72418493150685
"148","spruceT2P20",2016,148,0.37189,5.40276712328767,977.99,867.735,4.72418493150685
"149","spruceT2P20",2016,149,0.37241,5.40276712328767,977.99,867.735,4.72418493150685
"150","spruceT2P20",2016,150,0.37287,5.40276712328767,977.99,867.735,4.72418493150685
"151","spruceT2P20",2016,151,0.37323,5.40276712328767,977.99,867.735,4.72418493150685
"152","spruceT2P20",2016,152,0.37343,5.40276712328767,977.99,867.735,4.72418493150685
"153","spruceT2P20",2016,153,0.37349,5.40276712328767,977.99,867.735,4.72418493150685
"154","spruceT2P20",2016,154,0.3736,5.40276712328767,977.99,867.735,4.72418493150685
"155","spruceT2P20",2016,155,0.37347,5.40276712328767,977.99,867.735,4.72418493150685
"156","spruceT2P20",2016,156,0.37336,5.40276712328767,977.99,867.735,4.72418493150685
"157","spruceT2P20",2016,157,0.37367,5.40276712328767,977.99,867.735,4.72418493150685
"158","spruceT2P20",2016,158,0.37408,5.40276712328767,977.99,867.735,4.72418493150685
"159","spruceT2P20",2016,159,0.37456,5.40276712328767,977.99,867.735,4.72418493150685
"160","spruceT2P20",2016,160,0.37508,5.40276712328767,977.99,867.735,4.72418493150685
"161","spruceT2P20",2016,161,0.37574,5.40276712328767,977.99,867.735,4.72418493150685
"162","spruceT2P20",2016,162,0.37653,5.40276712328767,977.99,867.735,4.72418493150685
"163","spruceT2P20",2016,163,0.3773,5.40276712328767,977.99,867.735,4.72418493150685
"164","spruceT2P20",2016,164,0.37786,5.40276712328767,977.99,867.735,4.72418493150685
"165","spruceT2P20",2016,165,0.3782,5.40276712328767,977.99,867.735,4.72418493150685
"166","spruceT2P20",2016,166,0.37844,5.40276712328767,977.99,867.735,4.72418493150685
